,year,month,hour,pm2_5,dewp,temp,pres,cbwd,iws,is,ir,DiaDeLaSemana
9443,2011,1,11,27.0,-22,-6.0,1038.0,NW,3.13,0,0,Saturday
9444,2011,1,12,19.0,-22,-4.0,1037.0,NW,11.18,0,0,Saturday
9445,2011,1,13,11.0,-22,-3.0,1035.0,NW,19.23,0,0,Saturday
9446,2011,1,14,42.0,-22,-2.0,1035.0,NW,27.28,0,0,Saturday
9447,2011,1,15,15.0,-23,-1.0,1034.0,NW,34.43,0,0,Saturday
9448,2011,1,16,13.0,-22,-1.0,1034.0,NW,40.24,0,0,Saturday
9449,2011,1,17,11.0,-23,-2.0,1034.0,NW,47.39,0,0,Saturday
9450,2011,1,18,9.0,-24,-6.0,1035.0,NW,51.41,0,0,Saturday
9451,2011,1,19,12.0,-23,-7.0,1035.0,NW,55.43,0,0,Saturday
9452,2011,1,20,16.0,-22,-6.0,1035.0,NW,60.35,0,0,Saturday
9453,2011,1,21,9.0,-22,-5.0,1035.0,NW,66.16,0,0,Saturday
9454,2011,1,22,10.0,-23,-5.0,1035.0,NW,74.21,0,0,Saturday
9455,2011,1,23,9.0,-23,-7.0,1036.0,NW,77.34,0,0,Saturday
9456,2011,1,0,21.0,-22,-5.0,1036.0,NW,82.26,0,0,Sunday
9457,2011,1,1,22.0,-22,-6.0,1036.0,NW,88.07,0,0,Sunday
9458,2011,1,2,10.0,-21,-6.0,1036.0,NW,93.88,0,0,Sunday
9459,2011,1,3,19.0,-22,-6.0,1036.0,NW,99.69,0,0,Sunday
9460,2011,1,4,7.0,-21,-6.0,1036.0,NW,104.61,0,0,Sunday
9461,2011,1,5,8.0,-22,-7.0,1036.0,NW,108.63,0,0,Sunday
9462,2011,1,6,8.0,-21,-7.0,1036.0,NW,114.44,0,0,Sunday
9463,2011,1,7,9.0,-21,-7.0,1036.0,NW,120.25,0,0,Sunday
9464,2011,1,8,17.0,-21,-6.0,1036.0,NW,125.17,0,0,Sunday
9465,2011,1,9,19.0,-21,-4.0,1036.0,NW,130.98,0,0,Sunday
9466,2011,1,10,21.0,-20,-3.0,1036.0,NW,138.13,0,0,Sunday
9467,2011,1,11,24.0,-20,-1.0,1036.0,NW,147.07,0,0,Sunday
9468,2011,1,12,16.0,-22,0.0,1035.0,NW,156.01,0,0,Sunday
9469,2011,1,13,14.0,-22,1.0,1033.0,NW,164.95,0,0,Sunday
9470,2011,1,14,16.0,-22,2.0,1032.0,NW,173.89,0,0,Sunday
9471,2011,1,15,16.0,-22,2.0,1031.0,NW,181.94,0,0,Sunday
9472,2011,1,16,11.0,-21,3.0,1030.0,NW,189.09,0,0,Sunday
9473,2011,1,17,13.0,-21,3.0,1030.0,NW,194.01,0,0,Sunday
9474,2011,1,18,16.0,-21,2.0,1031.0,NW,198.93,0,0,Sunday
9475,2011,1,19,37.0,-21,0.0,1031.0,NW,202.06,0,0,Sunday
9476,2011,1,20,46.0,-20,1.0,1031.0,NW,205.19,0,0,Sunday
9477,2011,1,21,45.0,-18,-2.0,1032.0,NW,208.32,0,0,Sunday
9478,2011,1,22,49.0,-19,-4.0,1032.0,cv,0.89,0,0,Sunday
9479,2011,1,23,45.0,-19,-4.0,1032.0,NE,1.79,0,0,Sunday
9480,2011,1,0,21.0,-18,-3.0,1032.0,NW,4.92,0,0,Monday
9481,2011,1,1,15.0,-18,-4.0,1031.0,NW,9.84,0,0,Monday
9482,2011,1,2,12.0,-19,-5.0,1031.0,NW,12.97,0,0,Monday
9483,2011,1,3,12.0,-18,-5.0,1031.0,NW,16.1,0,0,Monday
9484,2011,1,4,15.0,-19,-6.0,1030.0,NW,19.23,0,0,Monday
9485,2011,1,5,13.0,-19,-9.0,1030.0,NW,23.25,0,0,Monday
9486,2011,1,6,10.0,-19,-9.0,1030.0,cv,0.89,0,0,Monday
9487,2011,1,7,25.0,-18,-9.0,1030.0,NW,4.02,0,0,Monday
9488,2011,1,8,43.0,-18,-8.0,1031.0,NW,7.15,0,0,Monday
9489,2011,1,9,23.0,-18,-2.0,1031.0,NW,10.28,0,0,Monday
9490,2011,1,10,27.0,-19,1.0,1030.0,NW,15.2,0,0,Monday
9491,2011,1,11,19.0,-20,4.0,1030.0,NW,19.22,0,0,Monday
9492,2011,1,12,23.0,-21,6.0,1029.0,NW,26.37,0,0,Monday
9493,2011,1,13,23.0,-20,7.0,1027.0,NW,33.52,0,0,Monday
9494,2011,1,14,17.0,-19,8.0,1026.0,NW,40.67,0,0,Monday
9495,2011,1,15,21.0,-19,8.0,1025.0,NW,46.48,0,0,Monday
9496,2011,1,16,18.0,-19,8.0,1025.0,NW,52.29,0,0,Monday
9497,2011,1,17,28.0,-20,7.0,1025.0,NW,56.31,0,0,Monday
9498,2011,1,18,24.0,-20,6.0,1025.0,NW,59.44,0,0,Monday
9499,2011,1,19,46.0,-20,4.0,1025.0,NW,64.36,0,0,Monday
9500,2011,1,20,61.0,-21,4.0,1025.0,NW,68.38,0,0,Monday
9501,2011,1,21,69.0,-20,2.0,1025.0,NW,71.51,0,0,Monday
9502,2011,1,22,68.0,-19,2.0,1025.0,NW,74.64,0,0,Monday
9503,2011,1,23,55.0,-18,-3.0,1025.0,NW,77.77,0,0,Monday
9504,2011,2,0,33.0,-17,-4.0,1025.0,NW,80.9,0,0,Tuesday
9505,2011,2,1,43.0,-17,-5.0,1024.0,NW,84.92,0,0,Tuesday
9506,2011,2,2,28.0,-17,-5.0,1025.0,NW,89.84,0,0,Tuesday
9507,2011,2,3,34.0,-18,-6.0,1024.0,NW,94.76,0,0,Tuesday
9508,2011,2,4,29.0,-17,-6.0,1024.0,NW,98.78,0,0,Tuesday
9509,2011,2,5,37.0,-17,-4.0,1024.0,NW,101.91,0,0,Tuesday
9510,2011,2,6,34.0,-17,-4.0,1023.0,NW,105.04,0,0,Tuesday
9511,2011,2,7,27.0,-17,-3.0,1024.0,NE,4.02,0,0,Tuesday
9512,2011,2,8,44.0,-17,-3.0,1024.0,NE,7.15,0,0,Tuesday
9513,2011,2,9,37.0,-17,-1.0,1024.0,NE,10.28,0,0,Tuesday
9514,2011,2,10,46.0,-19,0.0,1024.0,NE,14.3,0,0,Tuesday
9515,2011,2,11,43.0,-20,4.0,1024.0,NE,18.32,0,0,Tuesday
9516,2011,2,12,29.0,-20,6.0,1023.0,NW,3.13,0,0,Tuesday
9517,2011,2,13,20.0,-22,7.0,1022.0,NW,10.28,0,0,Tuesday
9518,2011,2,14,27.0,-22,9.0,1021.0,NW,17.43,0,0,Tuesday
9519,2011,2,15,23.0,-22,9.0,1020.0,NW,22.35,0,0,Tuesday
9520,2011,2,16,28.0,-21,8.0,1020.0,NW,28.16,0,0,Tuesday
9521,2011,2,17,22.0,-22,7.0,1020.0,NW,32.18,0,0,Tuesday
9522,2011,2,18,29.0,-22,6.0,1021.0,NW,37.1,0,0,Tuesday
9523,2011,2,19,30.0,-22,5.0,1021.0,NW,42.02,0,0,Tuesday
9524,2011,2,20,42.0,-22,3.0,1021.0,NW,46.04,0,0,Tuesday
9525,2011,2,21,49.0,-22,4.0,1021.0,NW,50.06,0,0,Tuesday
9526,2011,2,22,49.0,-22,3.0,1021.0,NW,54.08,0,0,Tuesday
9527,2011,2,23,59.0,-22,3.0,1021.0,NW,57.21,0,0,Tuesday
9528,2011,2,0,84.0,-20,-2.0,1021.0,NW,61.23,0,0,Wednesday
9529,2011,2,1,73.0,-19,-4.0,1021.0,cv,0.89,0,0,Wednesday
9530,2011,2,2,70.0,-19,-6.0,1021.0,NW,3.13,0,0,Wednesday
9531,2011,2,3,95.0,-19,-6.0,1020.0,NW,6.26,0,0,Wednesday
9532,2011,2,4,71.0,-20,-5.0,1020.0,cv,0.89,0,0,Wednesday
9533,2011,2,5,47.0,-19,-4.0,1020.0,NW,4.02,0,0,Wednesday
9534,2011,2,6,42.0,-19,-7.0,1020.0,NW,7.15,0,0,Wednesday
9535,2011,2,7,56.0,-20,-7.0,1020.0,NW,10.28,0,0,Wednesday
9536,2011,2,8,48.0,-18,-4.0,1021.0,NW,14.3,0,0,Wednesday
9537,2011,2,9,42.0,-18,-2.0,1021.0,NW,18.32,0,0,Wednesday
9538,2011,2,10,45.0,-20,1.0,1022.0,NW,21.45,0,0,Wednesday
9539,2011,2,11,60.0,-21,4.0,1022.0,NW,24.58,0,0,Wednesday
9540,2011,2,12,65.0,-21,5.0,1021.0,NW,28.6,0,0,Wednesday
9541,2011,2,13,55.0,-20,7.0,1019.0,NW,31.73,0,0,Wednesday
9542,2011,2,14,38.0,-20,7.0,1019.0,NW,39.78,0,0,Wednesday
9543,2011,2,15,33.0,-18,6.0,1019.0,NW,47.83,0,0,Wednesday
9544,2011,2,16,34.0,-16,5.0,1020.0,NW,57.66,0,0,Wednesday
9545,2011,2,17,19.0,-17,5.0,1020.0,NW,65.71,0,0,Wednesday
9546,2011,2,18,18.0,-17,3.0,1021.0,NW,73.76,0,0,Wednesday
9547,2011,2,19,29.0,-18,3.0,1022.0,NW,81.81,0,0,Wednesday
9548,2011,2,20,44.0,-17,2.0,1022.0,NW,87.62,0,0,Wednesday
9549,2011,2,21,89.0,-17,2.0,1023.0,NW,94.77,0,0,Wednesday
9550,2011,2,22,61.0,-17,1.0,1023.0,NW,100.58,0,0,Wednesday
9551,2011,2,23,61.0,-16,-3.0,1023.0,NW,103.71,0,0,Wednesday
9552,2011,2,0,75.0,-17,-4.0,1024.0,NW,107.73,0,0,Thursday
9553,2011,2,1,348.0,-17,-3.0,1024.0,NW,111.75,0,0,Thursday
9554,2011,2,2,79.0,-17,-2.0,1024.0,NW,116.67,0,0,Thursday
9555,2011,2,3,40.0,-17,-5.0,1024.0,NW,119.8,0,0,Thursday
9556,2011,2,4,25.0,-17,-8.0,1024.0,NW,122.93,0,0,Thursday
9557,2011,2,5,29.0,-17,-7.0,1023.0,NW,126.06,0,0,Thursday
9558,2011,2,6,23.0,-17,-7.0,1023.0,NW,129.19,0,0,Thursday
9559,2011,2,7,24.0,-17,-9.0,1024.0,NW,133.21,0,0,Thursday
9560,2011,2,8,39.0,-16,-5.0,1024.0,NE,3.13,0,0,Thursday
9561,2011,2,9,46.0,-16,-2.0,1024.0,NW,4.92,0,0,Thursday
9562,2011,2,10,47.0,-18,0.0,1023.0,NE,4.02,0,0,Thursday
9563,2011,2,11,30.0,-18,2.0,1023.0,NW,3.13,0,0,Thursday
9564,2011,2,12,36.0,-18,3.0,1022.0,NW,4.92,0,0,Thursday
9565,2011,2,13,28.0,-19,5.0,1020.0,cv,0.89,0,0,Thursday
9566,2011,2,14,44.0,-19,6.0,1019.0,NW,1.79,0,0,Thursday
9567,2011,2,15,47.0,-19,7.0,1019.0,SE,3.13,0,0,Thursday
9568,2011,2,16,78.0,-19,6.0,1018.0,SE,8.05,0,0,Thursday
9569,2011,2,17,100.0,-20,5.0,1018.0,SE,12.07,0,0,Thursday
9570,2011,2,18,146.0,-19,3.0,1019.0,SE,16.09,0,0,Thursday
9571,2011,2,19,143.0,-18,3.0,1019.0,SE,19.22,0,0,Thursday
9572,2011,2,20,167.0,-18,2.0,1019.0,SE,21.01,0,0,Thursday
9573,2011,2,21,250.0,-16,-3.0,1019.0,cv,0.89,0,0,Thursday
9574,2011,2,22,288.0,-15,-3.0,1019.0,cv,1.34,0,0,Thursday
9575,2011,2,23,289.0,-15,-5.0,1019.0,cv,2.23,0,0,Thursday
9576,2011,2,0,299.0,-15,-6.0,1019.0,NE,0.89,0,0,Friday
9577,2011,2,1,378.0,-16,-7.0,1019.0,NW,0.89,0,0,Friday
9578,2011,2,2,270.0,-15,-6.0,1019.0,NE,1.79,0,0,Friday
9579,2011,2,3,263.0,-16,-7.0,1019.0,NW,1.79,0,0,Friday
9580,2011,2,4,234.0,-15,-4.0,1019.0,NW,4.92,0,0,Friday
9581,2011,2,5,171.0,-16,-4.0,1019.0,NW,6.71,0,0,Friday
9582,2011,2,6,100.0,-16,-3.0,1019.0,NW,9.84,0,0,Friday
9583,2011,2,7,83.0,-16,-3.0,1020.0,NW,12.97,0,0,Friday
9584,2011,2,8,77.0,-15,0.0,1021.0,NW,16.99,0,0,Friday
9585,2011,2,9,86.0,-17,0.0,1022.0,NW,21.91,0,0,Friday
9586,2011,2,10,102.0,-17,2.0,1022.0,NW,25.93,0,0,Friday
9587,2011,2,11,77.0,-13,4.0,1023.0,NW,29.95,0,0,Friday
9588,2011,2,12,40.0,-10,6.0,1023.0,NE,4.02,0,0,Friday
9589,2011,2,13,37.0,-11,7.0,1022.0,NE,8.04,0,0,Friday
9590,2011,2,14,33.0,-12,8.0,1021.0,SE,1.79,0,0,Friday
9591,2011,2,15,32.0,-12,8.0,1021.0,cv,0.89,0,0,Friday
9592,2011,2,16,32.0,-12,7.0,1021.0,SE,3.13,0,0,Friday
9593,2011,2,17,21.0,-12,6.0,1021.0,SE,7.15,0,0,Friday
9594,2011,2,18,196.0,-12,2.0,1023.0,SE,12.96,0,0,Friday
9595,2011,2,19,161.0,-13,0.0,1023.0,SE,16.09,0,0,Friday
9596,2011,2,20,143.0,-11,-1.0,1024.0,SE,19.22,0,0,Friday
9597,2011,2,21,149.0,-11,-2.0,1025.0,SE,22.35,0,0,Friday
9598,2011,2,22,99.0,-11,-4.0,1025.0,SE,24.14,0,0,Friday
9599,2011,2,23,64.0,-11,-3.0,1025.0,SE,25.03,0,0,Friday
9600,2011,2,0,43.0,-12,-6.0,1025.0,SE,25.92,0,0,Saturday
9601,2011,2,1,53.0,-11,-6.0,1025.0,cv,0.45,0,0,Saturday
9602,2011,2,2,46.0,-11,-6.0,1024.0,cv,1.34,0,0,Saturday
9603,2011,2,3,55.0,-11,-8.0,1023.0,SE,0.89,0,0,Saturday
9604,2011,2,4,63.0,-11,-7.0,1023.0,cv,0.89,0,0,Saturday
9605,2011,2,5,74.0,-10,-6.0,1022.0,cv,1.78,0,0,Saturday
9606,2011,2,6,82.0,-12,-8.0,1021.0,cv,2.23,0,0,Saturday
9607,2011,2,7,87.0,-11,-7.0,1021.0,SE,0.89,0,0,Saturday
9608,2011,2,8,90.0,-11,-5.0,1022.0,NE,0.89,0,0,Saturday
9609,2011,2,9,92.0,-10,-4.0,1022.0,cv,0.89,0,0,Saturday
9610,2011,2,10,97.0,-8,-2.0,1020.0,SE,3.13,0,0,Saturday
9611,2011,2,11,100.0,-7,-1.0,1020.0,cv,0.89,0,0,Saturday
9612,2011,2,12,105.0,-7,0.0,1018.0,SE,3.13,0,0,Saturday
9613,2011,2,13,109.0,-9,1.0,1016.0,SE,6.26,0,0,Saturday
9614,2011,2,14,130.0,-9,2.0,1015.0,SE,8.05,0,0,Saturday
9615,2011,2,15,145.0,-9,2.0,1014.0,cv,0.89,0,0,Saturday
9616,2011,2,16,147.0,-9,2.0,1014.0,cv,1.78,0,0,Saturday
9617,2011,2,17,165.0,-9,1.0,1014.0,cv,2.67,0,0,Saturday
9618,2011,2,18,178.0,-9,-1.0,1014.0,NW,1.79,0,0,Saturday
9619,2011,2,19,169.0,-10,-4.0,1014.0,NW,4.92,0,0,Saturday
9620,2011,2,20,155.0,-10,-3.0,1015.0,NW,6.71,0,0,Saturday
9621,2011,2,21,158.0,-9,-3.0,1015.0,cv,0.89,0,0,Saturday
9622,2011,2,22,174.0,-10,-4.0,1015.0,cv,1.78,0,0,Saturday
9623,2011,2,23,201.0,-9,-3.0,1016.0,NW,4.02,0,0,Saturday
9624,2011,2,0,220.0,-9,-2.0,1017.0,NW,8.04,0,0,Sunday
9625,2011,2,1,186.0,-10,-5.0,1018.0,NE,1.79,0,0,Sunday
9626,2011,2,2,144.0,-10,-6.0,1018.0,SE,1.79,0,0,Sunday
9627,2011,2,3,89.0,-9,-1.0,1019.0,NE,4.02,0,0,Sunday
9628,2011,2,4,17.0,-11,-4.0,1019.0,NE,7.15,0,0,Sunday
9629,2011,2,5,19.0,-10,-3.0,1020.0,NW,4.02,0,0,Sunday
9630,2011,2,6,22.0,-10,-2.0,1020.0,NW,5.81,0,0,Sunday
9631,2011,2,7,34.0,-12,-6.0,1021.0,NE,3.13,0,0,Sunday
9632,2011,2,8,31.0,-10,-1.0,1023.0,NW,1.79,0,0,Sunday
9633,2011,2,9,54.0,-12,2.0,1023.0,NE,3.13,0,0,Sunday
9634,2011,2,10,34.0,-12,5.0,1023.0,NE,8.05,0,0,Sunday
9635,2011,2,11,29.0,-12,6.0,1023.0,NW,4.02,0,0,Sunday
9636,2011,2,12,25.0,-10,8.0,1022.0,NW,7.15,0,0,Sunday
9637,2011,2,13,27.0,-10,9.0,1020.0,NW,11.17,0,0,Sunday
9638,2011,2,14,21.0,-10,10.0,1019.0,cv,1.79,0,0,Sunday
9639,2011,2,15,25.0,-10,11.0,1019.0,cv,3.58,0,0,Sunday
9640,2011,2,16,29.0,-9,10.0,1019.0,SE,4.02,0,0,Sunday
9641,2011,2,17,21.0,-10,10.0,1019.0,SE,7.15,0,0,Sunday
9642,2011,2,18,22.0,-11,6.0,1019.0,SE,8.94,0,0,Sunday
9643,2011,2,19,20.0,-12,5.0,1019.0,SE,12.96,0,0,Sunday
9644,2011,2,20,35.0,-11,2.0,1020.0,cv,0.89,0,0,Sunday
9645,2011,2,21,41.0,-12,3.0,1020.0,SE,4.92,0,0,Sunday
9646,2011,2,22,69.0,-13,2.0,1020.0,SE,6.71,0,0,Sunday
9647,2011,2,23,83.0,-11,1.0,1020.0,SE,9.84,0,0,Sunday
9648,2011,2,0,93.0,-10,0.0,1020.0,SE,12.97,0,0,Monday
9649,2011,2,1,106.0,-9,-1.0,1019.0,SE,16.1,0,0,Monday
9650,2011,2,2,110.0,-9,-2.0,1019.0,cv,0.89,0,0,Monday
9651,2011,2,3,110.0,-9,-3.0,1019.0,cv,1.78,0,0,Monday
9652,2011,2,4,122.0,-9,-2.0,1017.0,SE,3.13,0,0,Monday
9653,2011,2,5,130.0,-9,-2.0,1017.0,SE,4.92,0,0,Monday
9654,2011,2,6,126.0,-9,-2.0,1018.0,cv,0.45,0,0,Monday
9655,2011,2,7,117.0,-9,-2.0,1017.0,cv,1.34,0,0,Monday
9656,2011,2,8,118.0,-9,-2.0,1017.0,cv,2.23,0,0,Monday
9657,2011,2,9,110.0,-8,0.0,1017.0,SE,1.79,0,0,Monday
9658,2011,2,10,113.0,-8,0.0,1017.0,cv,0.89,0,0,Monday
9659,2011,2,11,131.0,-8,1.0,1016.0,NE,1.79,0,0,Monday
9660,2011,2,12,151.0,-8,3.0,1015.0,SE,1.79,0,0,Monday
9661,2011,2,13,129.0,-11,4.0,1013.0,SE,4.92,0,0,Monday
9662,2011,2,14,117.0,-12,4.0,1012.0,SE,8.94,0,0,Monday
9663,2011,2,15,138.0,-11,4.0,1012.0,SE,12.96,0,0,Monday
9664,2011,2,16,146.0,-12,3.0,1011.0,SE,16.98,0,0,Monday
9665,2011,2,17,108.0,-12,3.0,1012.0,SE,20.11,0,0,Monday
9666,2011,2,18,77.0,-12,1.0,1012.0,SE,21.9,0,0,Monday
9667,2011,2,19,101.0,-10,0.0,1012.0,cv,0.89,0,0,Monday
9668,2011,2,20,200.0,-10,-3.0,1013.0,NE,0.89,0,0,Monday
9669,2011,2,21,288.0,-10,-3.0,1014.0,cv,0.45,0,0,Monday
9670,2011,2,22,295.0,-10,-4.0,1013.0,cv,1.34,0,0,Monday
9671,2011,2,23,263.0,-10,-4.0,1013.0,cv,1.79,0,0,Monday
9672,2011,2,0,208.0,-10,-6.0,1012.0,cv,2.68,0,0,Tuesday
9673,2011,2,1,176.0,-11,-7.0,1012.0,cv,3.13,0,0,Tuesday
9674,2011,2,2,121.0,-10,-7.0,1013.0,NW,0.89,0,0,Tuesday
9675,2011,2,3,133.0,-12,-7.0,1013.0,NW,2.68,0,0,Tuesday
9676,2011,2,4,128.0,-12,-8.0,1013.0,NW,5.81,0,0,Tuesday
9677,2011,2,5,162.0,-11,-7.0,1012.0,NW,8.94,0,0,Tuesday
9678,2011,2,6,168.0,-11,-7.0,1012.0,NW,12.07,0,0,Tuesday
9679,2011,2,7,148.0,-10,-5.0,1013.0,NW,16.99,0,0,Tuesday
9680,2011,2,8,119.0,-11,-4.0,1014.0,NW,20.12,0,0,Tuesday
9681,2011,2,9,118.0,-10,-1.0,1015.0,NW,25.04,0,0,Tuesday
9682,2011,2,10,109.0,-12,3.0,1015.0,NE,5.81,0,0,Tuesday
9683,2011,2,11,80.0,-12,5.0,1016.0,NE,10.73,0,0,Tuesday
9684,2011,2,12,52.0,-11,6.0,1016.0,NE,15.65,0,0,Tuesday
9685,2011,2,13,43.0,-11,7.0,1016.0,NE,21.46,0,0,Tuesday
9686,2011,2,14,37.0,-12,8.0,1016.0,NE,26.38,0,0,Tuesday
9687,2011,2,15,26.0,-12,8.0,1016.0,NE,31.3,0,0,Tuesday
9688,2011,2,16,27.0,-14,7.0,1017.0,SE,4.02,0,0,Tuesday
9689,2011,2,17,27.0,-15,7.0,1017.0,NE,3.13,0,0,Tuesday
9690,2011,2,18,17.0,-15,5.0,1018.0,cv,0.89,0,0,Tuesday
9691,2011,2,19,37.0,-15,0.0,1019.0,NE,0.89,0,0,Tuesday
9692,2011,2,20,47.0,-13,-2.0,1020.0,SE,1.79,0,0,Tuesday
9693,2011,2,21,100.0,-11,-3.0,1021.0,cv,0.89,0,0,Tuesday
9694,2011,2,22,148.0,-12,-3.0,1022.0,cv,1.78,0,0,Tuesday
9695,2011,2,23,132.0,-12,-3.0,1022.0,NE,1.79,0,0,Tuesday
9696,2011,2,0,84.0,-13,-4.0,1023.0,NE,2.68,0,0,Wednesday
9697,2011,2,1,78.0,-12,-5.0,1024.0,SE,1.79,0,0,Wednesday
9698,2011,2,2,132.0,-11,-5.0,1025.0,cv,0.89,0,0,Wednesday
9699,2011,2,3,163.0,-9,-5.0,1026.0,NE,1.79,0,0,Wednesday
9700,2011,2,4,171.0,-9,-6.0,1025.0,cv,0.89,0,0,Wednesday
9701,2011,2,5,176.0,-8,-6.0,1026.0,SE,1.79,0,0,Wednesday
9702,2011,2,6,199.0,-8,-7.0,1026.0,cv,0.89,0,0,Wednesday
9703,2011,2,7,209.0,-8,-7.0,1027.0,SE,0.89,0,0,Wednesday
9704,2011,2,8,208.0,-8,-7.0,1028.0,NE,0.89,0,0,Wednesday
9705,2011,2,9,211.0,-6,-4.0,1028.0,cv,0.89,0,0,Wednesday
9706,2011,2,10,199.0,-6,-3.0,1029.0,cv,1.78,0,0,Wednesday
9707,2011,2,11,212.0,-5,-1.0,1028.0,SE,1.79,0,0,Wednesday
9708,2011,2,12,225.0,-5,2.0,1027.0,SE,3.58,0,0,Wednesday
9709,2011,2,13,151.0,-6,3.0,1026.0,SE,7.6,0,0,Wednesday
9710,2011,2,14,96.0,-8,3.0,1026.0,SE,10.73,0,0,Wednesday
9711,2011,2,15,68.0,-9,2.0,1025.0,SE,13.86,0,0,Wednesday
9712,2011,2,16,68.0,-8,2.0,1025.0,SE,17.88,0,0,Wednesday
9713,2011,2,17,79.0,-7,1.0,1025.0,SE,21.9,0,0,Wednesday
9714,2011,2,18,80.0,-7,1.0,1025.0,SE,25.03,0,0,Wednesday
9715,2011,2,19,82.0,-7,1.0,1026.0,SE,28.16,0,0,Wednesday
9716,2011,2,20,43.0,-7,0.0,1026.0,SE,33.08,0,0,Wednesday
9717,2011,2,21,38.0,-7,-1.0,1027.0,SE,37.1,0,0,Wednesday
9718,2011,2,22,38.0,-8,-2.0,1027.0,SE,40.23,0,0,Wednesday
9719,2011,2,23,35.0,-7,-3.0,1028.0,SE,44.25,1,0,Wednesday
9720,2011,2,0,31.0,-5,-4.0,1028.0,SE,47.38,2,0,Thursday
9721,2011,2,1,30.0,-5,-4.0,1027.0,SE,50.51,3,0,Thursday
9722,2011,2,2,28.0,-5,-5.0,1027.0,SE,53.64,4,0,Thursday
9723,2011,2,3,30.0,-5,-5.0,1027.0,SE,55.43,5,0,Thursday
9724,2011,2,4,44.0,-6,-5.0,1027.0,SE,58.56,6,0,Thursday
9725,2011,2,5,55.0,-6,-5.0,1027.0,SE,61.69,7,0,Thursday
9726,2011,2,6,34.0,-6,-5.0,1027.0,SE,64.82,8,0,Thursday
9727,2011,2,7,41.0,-6,-5.0,1027.0,SE,66.61,9,0,Thursday
9728,2011,2,8,52.0,-6,-5.0,1028.0,SE,68.4,10,0,Thursday
9729,2011,2,9,66.0,-6,-5.0,1028.0,SE,70.19,11,0,Thursday
9730,2011,2,10,70.0,-5,-4.0,1029.0,SE,71.98,12,0,Thursday
9731,2011,2,11,74.0,-4,-4.0,1029.0,SE,73.77,13,0,Thursday
9732,2011,2,12,81.0,-4,-3.0,1028.0,SE,75.56,14,0,Thursday
9733,2011,2,13,68.0,-3,-3.0,1027.0,SE,78.69,15,0,Thursday
9734,2011,2,14,62.0,-3,-2.0,1027.0,SE,80.48,16,0,Thursday
9735,2011,2,15,76.0,-4,-2.0,1026.0,SE,83.61,17,0,Thursday
9736,2011,2,16,78.0,-5,-2.0,1026.0,SE,85.4,18,0,Thursday
9737,2011,2,17,79.0,-4,-3.0,1027.0,SE,87.19,19,0,Thursday
9738,2011,2,18,83.0,-4,-3.0,1027.0,SE,88.08,20,0,Thursday
9739,2011,2,19,90.0,-5,-3.0,1028.0,cv,0.89,0,0,Thursday
9740,2011,2,20,95.0,-5,-3.0,1028.0,SE,0.89,0,0,Thursday
9741,2011,2,21,98.0,-4,-3.0,1029.0,SE,1.78,0,0,Thursday
9742,2011,2,22,98.0,-4,-3.0,1029.0,cv,0.89,0,0,Thursday
9743,2011,2,23,97.0,-4,-3.0,1028.0,NE,0.89,0,0,Thursday
9744,2011,2,0,107.0,-5,-3.0,1028.0,NE,1.78,0,0,Friday
9745,2011,2,1,100.0,-5,-4.0,1028.0,cv,0.89,0,0,Friday
9746,2011,2,2,105.0,-6,-5.0,1028.0,NW,1.79,0,0,Friday
9747,2011,2,3,103.0,-6,-5.0,1028.0,NW,3.58,0,0,Friday
9748,2011,2,4,96.0,-5,-5.0,1027.0,NW,5.37,0,0,Friday
9749,2011,2,5,104.0,-6,-5.0,1027.0,NW,6.26,0,0,Friday
9750,2011,2,6,102.0,-6,-6.0,1028.0,NW,8.05,0,0,Friday
9751,2011,2,7,111.0,-7,-6.0,1028.0,NW,12.07,0,0,Friday
9752,2011,2,8,82.0,-8,-6.0,1029.0,cv,0.89,0,0,Friday
9753,2011,2,9,239.0,-13,-2.0,1030.0,NW,11.18,0,0,Friday
9754,2011,2,10,132.0,-13,-2.0,1030.0,NW,23.25,0,0,Friday
9755,2011,2,11,66.0,-15,-2.0,1031.0,NW,36.21,0,0,Friday
9756,2011,2,12,41.0,-14,-2.0,1031.0,NW,48.28,0,0,Friday
9757,2011,2,13,13.0,-15,-1.0,1030.0,NW,58.11,0,0,Friday
9758,2011,2,14,10.0,-15,-1.0,1030.0,NW,69.29,0,0,Friday
9759,2011,2,15,8.0,-16,-1.0,1030.0,NW,80.47,0,0,Friday
9760,2011,2,16,12.0,-16,-1.0,1030.0,NW,91.65,0,0,Friday
9761,2011,2,17,12.0,-17,-2.0,1031.0,NW,101.48,0,0,Friday
9762,2011,2,18,7.0,-17,-3.0,1032.0,NW,109.53,0,0,Friday
9763,2011,2,19,7.0,-17,-5.0,1033.0,NE,3.13,0,0,Friday
9764,2011,2,20,10.0,-18,-4.0,1034.0,NW,5.81,0,0,Friday
9765,2011,2,21,8.0,-18,-7.0,1035.0,NW,9.83,0,0,Friday
9766,2011,2,22,9.0,-19,-6.0,1035.0,NE,1.79,0,0,Friday
9767,2011,2,23,9.0,-19,-7.0,1036.0,NW,1.79,0,0,Friday
9768,2011,2,0,7.0,-18,-9.0,1035.0,NE,3.13,0,0,Saturday
9769,2011,2,1,12.0,-19,-9.0,1036.0,NE,4.92,0,0,Saturday
